_id,Company,Number,Category,Domain,Title,Description,Youtube,Dataset,Logo
5e00fa83b13f24e35733b416,Dr. B R Ambedkar Institute of Technology,DS157,Software,Agriculture and Rural Development,"Software for computerization of farmer, land details along with beneficiary schemes details","Software for computerization of farmer, land details along with beneficiary schemes detailsAll the records at present are maintained manually by the department which leads to difficulty in access and retrieval of records. Design a block chain based mechanism to ensure frauds are eliminated in land records thereby assisting in maintaining the documents.","
 https://www.youtube.com/watch?v=-Tg_pE6yCJs&featur
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/DrBRAmbedkarInstituteofTechnology.jpg
5e00fa83b13f24e35733b417,Tripura Institute of Technology,DB158,Hardware,Healthcare & Biomedical Devices,"Tracking of babies discharged from S.N.C.U. (Sick New Born Care Unit), Agartala Government Medical College (AGMC)","The data of babies admitted in SNCU is regularly being submitted to the Ministry of Health  Family Welfare, Government of India. After discharge these babies require regular followup checkup and care up to certain period. Many of such babies are not brought back for followup care which causes inadequate recovery and lack of followup record. Through this tracking system if the parents/ guardians of such babies  can be covered to bring the babies for followup care the outcome will definitely be effective and the followup records of such cases will be under digital access.","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/TripuraInstituteofTechnology.jpg
5e00fa83b13f24e35733b418,Dr. B R Ambedkar Institute of Technology,DS159,Software,Software - Web App development,Court Case Management software,"Repository of departmental court casesDesign and prepare a court case management software that has facility to record information like adding a case, adding lawyers (have facility select from existing list of lawyers), add invoice for for each hearing and for different heads under which lawyers charge the clients. In short the system should provide end to end management of court case from client perspective and should be easy to use.","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/DrBRAmbedkarInstituteofTechnology.jpg
5e00fa83b13f24e35733b419,Tripura Institute of Technology,DB161,Hardware,Smart Communication,Identification of Geo location using Smartphone in absence of internet and mobile network.,The smart phone will store geo location in remote areas where no access to internet and mobile network is available and the location data with attributes will synced to the server through SMS gateway or internet on availability of the same.,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/TripuraInstituteofTechnology.jpg
5e00fa83b13f24e35733b41a,Tripura Institute of Technology,DB162,Hardware,Smart Communication,Calls made to a particular number from a basic phone needs to be tracked accessing the location based information provided by the service provider on the fly and plot the location on map using Google services.,We are looking for solution when calls made to a particular number from a basic phone needs to be tracked accessing the location based information provided by the service provider on the fly and plot the location on map using Google services.,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/TripuraInstituteofTechnology.jpg
5e00fa83b13f24e35733b41b,Dr. B R Ambedkar Institute of Technology,DS163,Software,Sustainable Environment,Android App for Geo-tagging location of wildlife and forest offence and sighting of wildlife in the forest areas,Andaman  Nicobar Islands have a fragile ecosystem with a vivid flora and fauna. Protecting the wildlife is critical to its environment. Increase in wildlife offence like killing of protected animals has increased in the recent past. This app will enable to curb such offence.,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/DrBRAmbedkarInstituteofTechnology.jpg
5e00fa83b13f24e35733b41c,Dr. B R Ambedkar Institute of Technology,DS164,Software,Miscellaneous,Development of App to capture the field patrolling track of frontline staff in their forest beat jurisdiction,"""Develop an app to capture information related to field patrolling officer for forest and wildlife asset for patrolling personnel posted in field. Following information can be recorded (1) location for their safety, (2) asset, location, and other information about the asset like weight, etc depending on the asset.A major requirement of this app will be offline abilities. It should work without internet access. This can be done by having sync functionality and subsequent edits should be recorded in the app and synced later on.""","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/DrBRAmbedkarInstituteofTechnology.jpg
5e00fa83b13f24e35733b41d,Dr. B R Ambedkar Institute of Technology,DS165,Software,Smart Education,Library software for Andaman College,"Computerization of Library Activities and Book TransactionsDesign a system for library management system for Andaman college that has voice based search of books and automatic categorization of books in genres based on title. The system should search from the internet and get information about the book and put them into appropriate category based on title, authors and information collected online.","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/DrBRAmbedkarInstituteofTechnology.jpg
5e00fa83b13f24e35733b41e,Dr. B R Ambedkar Institute of Technology,DS168,Software,Software - Web App development,Computerized fee collection and Transfer Certificate Module,Automating the manual system of fee collection and issue of transfer certificate activities for Andaman College,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/DrBRAmbedkarInstituteofTechnology.jpg
5e00fa83b13f24e35733b41f,Ministry of Food Processing Industries,BK169,Software,Food Technology,App Development on Food Processing Problems,"There are proposals for the development of 5 apps for five problem statements viz. Development of app to assist entrepreneurs to avail scheme benefits of the Ministry of Food Processing Industries, find suitable location for setting up of Food Processing Projects, information on various culinary choices, particularly traditional food items, ways and means to reduce food wastage and app for trace ability of Food items from farm to fork. Create a generic configurable app that can help to search above information from the database, provide database schema and migration tools from excel to enable end users to provide required data to the system.","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/MinistryofFoodProcessingIndustries.png
5e00fa83b13f24e35733b420,Dr. B R Ambedkar Institute of Technology,DS170,Software,Smart Cities,Incentivized Tech Bin,A point based Incentivized Tech Bin will have the facility to generate gift token for the bin users based on the frequency of the user using the bin. Design a system where the user is rewarded with a printed token key each time garbage of more than 1 kg is put into the bin indicating the amount of garbage. Design a gamified portal to provide rewards motivating users to throw more and more garbage.,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/DrBRAmbedkarInstituteofTechnology.jpg
5e00fa83b13f24e35733b421,Dr. B R Ambedkar Institute of Technology,DS171,Software,Sustainable Environment,Paperless Office,"Making the official activities to go paperless  like sending official communications through emedia, automating procedures for protecting the environment. Design a customizable workflow management system to handle submission of documents and approval workflow with facility to sign the document with approval seal. This system should have ability to intimate the concerned party by email and also be manageable by email.","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/DrBRAmbedkarInstituteofTechnology.jpg
5e00fa83b13f24e35733b422,Dr. B R Ambedkar Institute of Technology,DS173,Hardware,Security & Surveillance,Wearable location tracker during disaster,"These trackers will be GPS wearables like watches, pins, and even custom shirts that can mitigate tracking problems even if the fishermen looses his boat  during extreme weather.","
 https://www.youtube.com/watch?v=ioPTZl-FrTk&featur
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/DrBRAmbedkarInstituteofTechnology.jpg
5e00fa83b13f24e35733b423,"National Mission for Clean Ganga, DoWR, RD & GR, Ministry of Jal Shakti",PG175,Hardware,Clean Water,Artificial intelligence enabled robotic trash boat to drive & harvest floating trash from urban drain.,"A large quantity of floating trash is finding its way into the urban drainage systems from where it is potentially able to travel via the urban drain, streams, rivers, lakes and estuaries until it eventually reaches the open sea. A prototype artificial intelligence enabled robotic trash boat can be develop which can harvest floating trash from urban drain. The trash boat can be operate online/remotely.","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/NationalMissionforCleanGangaDoWRRDGRMinistryofJalShakti.png
5e00fa83b13f24e35733b424,CBSE,DA178,Software,Security & Surveillance,How to prevent cheating in exams?,Develop an integrated system which can help in preventing cheating in examination.Use CCTV recordings to automatically detect cheating in the exam hall and mark them for review.,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/CBSE.png
5e00fa83b13f24e35733b425,"National Mission for Clean Ganga, DoWR, RD & GR, Ministry of Jal Shakti",PG179,Software,Software - Mobile App development,Know your Ghats mobile app facilitating general public use information on Ghats/crematoria existing along Ganga and its tributaries.,"Ghats are the series of steps leading down to a body of water or wharf. Ghats are associated with legends or mythologies. Ghats  crematoria are considered one of the auspicious locations for this ritual. Inhindutraditions, cremation is one of therites of passage. Ariverfrontis a region along a river; often in larger cities that border a river, the riverfront will be lined withmarinas,docks,parks,trees, or minor attractions. Today many riverfronts are a staple ofmodernismand citybeautification. A citizen centric mobile app can be develop to provide information  awareness about ghats, crematoria  riverfront along Ganga river and its tributaries.","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/NationalMissionforCleanGangaDoWRRDGRMinistryofJalShakti.png
5e00fa83b13f24e35733b426,Govt of Puducherry,DK180,Software,Miscellaneous,Job recommender system. To design a software application for assessing the abilities of a student with respect to employability.,"At present efforts are made to revise and upgrade the curriculum by the AICTE to train the students to cater to industrial needs.But there are several factors that prevents the students to reach their zenith and harness their skills as below:<ul><li>Socioeconomic background of the student.</li><li>Peer influence</li><li>Addiction to cell phones and social media.</li><li>parents pressure to join a course in which the student is not interested.</li><li>lack of strong foundation in the fundamentals.</li><li>General prevalence of Learning Disability.</li></ul>The current metrics of CGPA, certificates are not enough to accurately assess the capability of a student.many students are sacked from the company after one or two years because they are not happy with the performance. Exact Problem:Every individual has an inherent ability /talent. if only he/she gets a job suiting the skill set the goal of AICTE will be achieved. Higher productivity will be there and youth power has a major role to play in a Nation's growth . Economy will improve.The proposed software should identify the skill set and assess the capacity of a student. It should recommend the suitable candidates against a requirement from the industry.","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/GovtofPuducherry.jpg
5e00fa83b13f24e35733b427,Govt of Puducherry,DK181,Software,Smart Education,Domain specific Learner facilitator Assist Software Given a learning resource the application should assist the learner in preparing  for exams.  For the facilitator the teaching material should be prepared automatically.  The learning resource could be electronic materials on a particular subject.,Challenge 1Generation of precise answers for the questions posed by the learner. Given a learning resource ( a corpus of documents) the application should generate answers at various levels of granularity (details) for the questions posed by the learner. The challenge is the documents are unstructured and generating precise answers for the questions posed would be a challenge.The types of questions to be handled could be objective or subjective. Based on the marks the answers retrieved should be shorter or lengthier.  Adding cues of important portion of the learning resource(highlighting of important points)Challenge 2Automatic generation of PPT and handouts for the facilitator to assist in dissemination of content to the learners. For generating the PPT automatically the important sentences/parts of the learning should be identified to the satisfaction of the facilitator.Motivation:To improve the learning capabilities of slow learners and less motivated lazy students/wardsTo save time in preparing for the examsTo save class/course delivery time of the facilitator would help the parents involved in training their wards though they are not knowledgeable in a subject.,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/GovtofPuducherry.jpg
5e00fa83b13f24e35733b428,Govt of Puducherry,DK182,Software,Smart Education,"""Bibliophile Companion -  A companion similar to an active agent, that helps the reader to organize and retrieve the highlighted text, book marked page and credentials of the content source in cloud across heterogeneous platforms, gadgets and applications.  ""","To develop a software tool (may be an app/plugin) that archives the highlighted text from different sources and enable the user to retrieve according to his requirement wherever and whenever required from centralized storage.Description:Now a days the flow of information have been exponentially increased, and the information flow from a variety of sources. When a reader needs to highlight the textual information and use it as and when it is required at later point in time, there exists no tool for him. It becomes even more complex when the source of information is from across multiple platforms, gadgets and applications. Therefore, Bibliophile Companion is proposed to address the problem. The important challenge in this problem is, the information source may be of any type (e.g. .pdf, .doc, .html, etc) and the source of information may be from any environment. To have a centralized access of stored information, cloud infrastructure based solution is to be provided.","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/GovtofPuducherry.jpg
5e00fa83b13f24e35733b429,Department of Science and Technology,PR183,Hardware,Healthcare & Biomedical Devices,Non-invasive Glucometer,"India is Diabetic Capital of the World. India has the highest number of diabetics of any one country in the entire world. Over 30 million have now been diagnosed with diabetes in India. In rural areas, the prevalence is approximately 3 per cent of the total population, the urban areas it is expected to be 9 per cent.Persons suffering with diabetes have to constantly monitor their blood sugar levels and take insulin accordingly. Till now the glucometers are invasive and the process is painful. We have seen devices like Pulse Oxymeters which are convenient to use and give accurate readings for oxygen levels (SPO2) in blood. Having a Glucometer just like Pulseoxymeters, which is noninvasive  accurate is a big requirement and has a huge market.The Challenge posted is for having a Glucometer just like Pulseoxymeters.Major expectations from the deviceNoninvasive, Battery operatedSmall and easy to use with minimal cost of consumables (if any)Cost effectiveRobust","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/DepartmentofScienceandTechnology.png
5e00fa83b13f24e35733b42a,Government of Andhra Pradesh,KB185,Software,Software - Mobile App development,Design of GPS enabled online Academic monitoring system to track the classroom transaction and to provide feedback and the review to the teachers to improve their pedagogical practices by the monitoring authorities.,"To make learning a serious goal classroom transaction needs to be improved. To bring in paradigm shift, the teacher needs feedback, review and support.In the existing system, there is no check for visit compliance.Visit reports are done on paper and half chance subjectivity.No data is available pertaining to visits for supporting the teacher to make data driven decision, for example training diagnosing the pedagogical issues, curriculum revision etc.In this context, we need the platform for automating the monitoring   process.Requirements:<ul><li>A mobilebased application needs to be developed which can be accessed on any mobile operating system like Android, Apple etc.</li></ul><ul><li>Application should be capable of capturing the GPS location of the user.</li></ul><ul><li>The app should have predefined questionnaire that should be used by the visiting officers for rating the quality of teaching.</li></ul><ul><li>A website should be developed to upload the visit reports.</li></ul><ul><li>A dash board based on the website should be provided  to generate various reports based on the class room observation data.</li></ul>","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/GovernmentofAndhraPradesh.png
5e00fa83b13f24e35733b42b,Government of Andhra Pradesh,KB186,Software,Smart Communication,solutions required to solve the challenges faced by Law Investigating Officers (LEOs) in Cyber Crimes:,"1) Mechanism / tool that retrieves the information relating to transmission of a disputed posting and immediate deletion of the same within no time from WhatsApp messenger.<ul><li>Mechanism / tool that capture the GPS coordinates  other credentials of certain message / posting posted using WhatsApp / Facebook and other messaging APPs.</li></ul><ul><li>Mechanism / tool that retrieves the initial user of certain posting in WhatsApp and Facebook using message ID.</li></ul><ul><li>Mechanism / tool that pings any social media account and capture the IP address and other credentials associated with that account.</li></ul><ul><li>Mechanism / tool / device that sends a signal to the target mobile and calculate the distance and direction from the source.</li></ul>Contact: Superintendent of Police, Cyber Crimes, CIDemail id: cybercrimescidap.gov.in","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/GovernmentofAndhraPradesh.png
5e00fa83b13f24e35733b42c,Government of Andhra Pradesh,KB187,Hardware,Clean Water,solutions required to address challenges faced in clean water supply,"1) An online system monitoring water quality, leaks, and contamination of drinking water in transmission network and managing pipeline network i.e. Synchronisation of pipeline networks, pumping stations and energy management<ul><li>An online system monitoring residual chlorine at end points</li></ul><ul><li>A mechanism for Equal quantity of water distribution at all consumer ends</li></ul><ul><li>Costeffective mechanism to treat waste water in small villages</li></ul>Contact: M. V. S. R. Krishna Murthy, Asst. Chemist, State Level Water Testing Laboratoryemail id: mudigonda63gmail.com","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/GovernmentofAndhraPradesh.png
5e00fa83b13f24e35733b42d,Government of Andhra Pradesh,KB189,Software,Sustainable Environment,APPCB looks forward to bringing in all polluting industries in the state to enhance the existing system more transparent and effective monitoring of emissions and effluents.  APPCB envisages implementing Internet of Things (loT) technology for obtaining of authentic and reliable data directly from the analyzers installed at the industry rather than the data from the intermediary system.,"Andhra Pradesh Pollution Control Board (APPCB) is a statutory organization entrusted to implement Environmental Laws and control pollution in the state of Andhra Pradesh through regulations.APPCB is presently using cloudbased software to connect all the analyzers installed at the industries to obtain real time data. The data received is analyzed to monitor the exceedances against the prescribed standards for each industry. APPCB looks forward to bringing in all polluting industries in the state to enhance the existing system more transparent and effective monitoring of emissions and effluents.As an extensively modernizing state, Andhra Pradesh is developing its industrial sector vigorously. Industries being significant source of both emission and effluents, are required to be monitored stringent monitoring.APPCB uses monitoring tools namely Continuous Emission Monitoring System (CEMS) and Continuous Effluent Quality Monitoring System (CEQMS) to check release of polluting emission and effluent to the environment. CEMS and CEQMS comprises analytical components and are continuous real time tools, providing monitoring data every minute.Although there is a system of real time monitoring of polluting emissions and effluents from industries, APPCB is trying to develop a more efficient system that can provide authentic Continuous Emission Monitoring System (CEMS) and Continuous Effluent Quality Monitoring System (CEQMS). CEMS and CEQMS are calibrated in such a way that it collates data from different types of industries falling under different make and model as well as pollution category. Since each industrial sector under each pollution category may have set emission and effluent standards as prescribed by Central Pollution Control Board (CPCB) or standardized by APPCB as per the local environmental conditions, ensuring reliability and consistency of the data received through CEMS and CEQMS are important.Other areas of improvement for implementation of CEMS/CEQMS are as follows: Ensuring quality assurance of equipment and suitable technology, most reliable method of installation of analyzers, effectual reliable operation, ensuring credible data, viable data transfer calibration and maintenance of the equipment etc.Additionally, enhancement of the existing online monitoring system is also required for development of an unswerving emission and effluent database for the state of Andhra Pradesh. Above mentioned are the need of the hour for Andhra Pradesh state as 13 town/cities in the state are already listed in the list of NonAttainment cities w.r.t air pollution and five river stretches are categorized as polluted. It is crucial for APPCB as the key regulatory agency for pollution in the state.Current System using in detailed:Andhra Pradesh Pollution Control Board uses cloudbased software to connect all the analyzers installed at the industries to obtain real time data. The data received is analyzed to monitor the exceedances against the prescribed standards for each industry. APPCB looks forward to bringing in all polluting industry categories existing in the state to be adequately monitored to check pollution in the long run.Significant indicators taken into consideration under CEMS are the emission and effluent quality standard limits as prescribed by the Board based on the industry type, category, local conditions and the characteristics of the emission and effluents by the industry.APPCB envisages implementing Internet of Things (loT) technology for obtaining of authentic and reliable data directly from the analyzers installed at the industry rather than the data from the intermediary system.","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/GovernmentofAndhraPradesh.png
5e00fa83b13f24e35733b42e,All India Institute of Ayurveda - Ministry of AYUSH,DA190,Hardware,Healthcare & Biomedical Devices,Automated Basti (Enema) Preparation machine,"Brief concept behind the problem statement  Niruha Basti (Medicated Enema) is a uniform mixture of Honey, Salt, Sneha (Oil/Ghee), Kalka (Herbal paste) and Kwatha (Herbal Decoction).The ingredients of basti dravya are to be mixed in specific order to obtain the perfect mixture.Honey and rock salt were mixed together in the beginning followed by addition of Sesame oil. This mixture was then thoroughly mixed. The finely wet grinded paste of Herbal drugs was then mixed in it thoroughly. The decoction ofherbal drugs is then added to it and the mixture was subjected to thorough churning in a domestic mixer to produce a homogeneous mixture. The mixture thus produced acquires a physical state of emulsion.Solution If there can be an AUTOMATIC BASTI BLENDER for crushing and blending basti or enema ingredients with base/bowl  made of wood/metal/ceramic/granite with heavy pestle connected to machine that rotates automatically around the base at a specific speedThere should be separate sections of main 5 ingredients i.e, honey, salt, oil, paste of drug and decoction of drug.The automatic blender should be pre programmed for each ingredient to be instilled into the bowl/mortar in a specific measurable amount ( as per the percentage of each ingredient required in the final product) automatically at a specific interval with the help of a set self timer attched into it.This will not only help making Basti/ Enema conveniently but also will  prevent individual differences in final Basti by making a standard final manufactured Basti.","
 https://youtu.be/Z7ySoQISqj0
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/AllIndiaInstituteofAyurvedaMinistryofAYUSH.png
5e00fa83b13f24e35733b42f,All India Institute of Ayurveda - Ministry of AYUSH,DA192,Software,Software - Mobile App development,App for online OPD appointment & Hospital Information System,An Google/iOS application has to be developed for booking an online appointment for Out patient consultation at hospitalThe app should be having a feature to be integrated with existing Integrated Hospital Management System which is developed in .net  SQL environment,"
 https://youtu.be/uTsTEiQAJag
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/AllIndiaInstituteofAyurvedaMinistryofAYUSH.png
5e00fa83b13f24e35733b430,All India Institute of Ayurveda - Ministry of AYUSH,DA193,Hardware,Healthcare & Biomedical Devices,"Virtual reality (VR) for Yoga-Asana, Meditation","Yoga  Meditation  An essential daily RoutineNeed Motivation and proper environment.Problem Statement  Need Instructor  Calm environmentSolutionA virtual reality device can be made which features different modes of tratak like spot,candle etc.This device will help in better concentration  as it will provide soothing environment.Yogasana can be performed well in this environment . VR software requirement: The VR Experience should be able to provide the virtual tour of interiors of yoga hall. The participant should be able to move around and do Yogasana. The VR Experience should be smooth.","
 https://youtu.be/TnM5uZzStQg
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/AllIndiaInstituteofAyurvedaMinistryofAYUSH.png
5e00fa83b13f24e35733b431,Government of Andhra Pradesh,KB194,Software,Agriculture and Rural Development,Livestock Ownership Database,"Livestock holdings are extremely fluid in nature. Ownership changes through sale and migration across different geographical areas confound the efforts to arrive at accurate estimations. Identification of livestock through suitable methods and regular recording of births, deaths and sale reduces the gap between actual and estimated values. So far, A.P. Animal Husbandry Department did not have any such software application. Hence, an app in this direction would be of potential use to the Department. Problem is : All India livestock census data base to design suitable fields to capture the dynamic events in livestock population changes. App should (1) Provide facility to operators to add,modify,delete livestock details using suitable identification mechnism during birth, sale, death (2) provide officials access to data and stats across different geographical areas.Updated","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/GovernmentofAndhraPradesh.png
5e00fa83b13f24e35733b432,Government of Andhra Pradesh,KB196,Software,Healthcare & Biomedical Devices,Livestock Health Database,"The animal health data base shall contribute to increased public awareness regarding the occurrence of diseases, so that further recurrence could be curtailed. The case sheet data base should be accessible to all the professionals and serve as a knowledge base for them.The Medicines Requirements to treat different ailing animals and their availability in the nearby market when digitized , serve as guide to the manufacturers about the types of diseases prevalent and the kind of medicines in use, so that manufacturers might be able to tune up their production levels to meet the market demands.Problem Data set can be: Current veterinary drug indexes will help","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/GovernmentofAndhraPradesh.png
5e00fa83b13f24e35733b433,Government of Andhra Pradesh,KB198,Software,Smart Communication,Disease Reporting System,"Data base consisting of the details of an Outbreak in an area, the morbidity, mortality, the reparative and managemental measures adapted in controlling the disease, the diagnostic procedures or vaccination regimen followed shall serve as guide to sellers or buyers who come to that particular geographical area for livestock purchasing or migration from different place. The road, rail and see routes, the automobiles owners shall be alerted when they traverse through these areas for additional precautionary measures to curb the further spread of the disease. Used, Death, Birth, Census Culled animals, Zoonotic incidences, (Text alerts to people and areas tangent the area of OBR), could be useful to prevent further recurrence and spread of zoonotic diseases, with potential to cause human deaths. The incidences could be recorded as zoonotic disease data base with particulars about number of human deaths occurred in area for future reference and guidance to design suitable policies.The information about diseases shall be published for public opinion and acceptance. For example, information published on the occurrence of Anthrax in sheep would alert other animal owners. This data base shall be linked with census data base, so that status of deaths during an outbreak shall be in the notice of the public. Thus unvaccinated animal owners shall be alerted through text messages to takeup vaccinations, so that further outbreaks may be averted.Problem Data Set can be: Animal Husbandry Departmental  Animal disease diagnostic laboratories have relevant data","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/GovernmentofAndhraPradesh.png
5e00fa83b13f24e35733b434,Ministry of Rural Development,MK199,Software,Agriculture and Rural Development,Automatic Assessment of Pavement condition based on road photographs,"Works constructed under the PMGSY scheme are to be maintained by the contractor as per the PMGSY guidelines.Pavement Condition Index is required to be performed to identify the road condition and further to take themaintenance or upgradation of the work.Through EMARG and PMGSYIII, NRIDA has collected a vast collection of pictures of roads. These pictures arecollected while doing inspection of roads or collection of PCI through visual inspections. An AI assisted modulewould be able to automatically assess the picture and identify common issues such as shoulder clearance,potholes, road furniture etc.Requirement is of a solution where there should be a provision to capture the chainage wise pavement conditionindex. Use of open source software and existing neural network is encouraged.Train a machine learning model, computer vision etc. which is able to identify common issues with pavement based<ul><li>photograph(s) per road alone.</li></ul>Data Required: Yes (Annotated images to be released by NRIDA) Data Required: Yes (Annotated images to be released by NRIDA)","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/MinistryofRuralDevelopment.png
5e00fa83b13f24e35733b435,Ministry of Rural Development,MK200,Software,Software - Web App development,"Automation mechanism for image capturing, processing, standardization, evaluation, classification leading to better decision making results for various programs","Images are captured as part of validation/proof under various programs for separate reasons. Images of houses being constructed under PMAYG, works/assets created under MGNREGA, PDFs (Placement documents, Offer letter,Salary Slips etc.) being uploaded under DDUGKY validating proof of employment, Pictures of Works like Road Construction/Upgradation,Drain Construction/Upgradation, Canal Irrigation Construction etc. under Rurban.PMGSY Program are captured.Pics are majorly being uploaded through Mobile App having timestamp  geo tagged data. Physical verification/review of images is done foreach pic. Collectively, over 8 crore images have been collected in multiple DBs.It is required that an automated solution (including Deep learning, image processing algorithms, AI algorithms etc.) be developed which isable to automatically identify the type of image (preferred 3D capture), classify and segment, validate and categorize nature of image type,identify the object, define boundaries etc. highlight duplicates (Plagiarism) , invalid pics etc. A software may be developed which at time ofphoto capture is able to capture, analyse and classify pixels, read text (OCR, Google lens etc.) and help in defining type. Would be helpful if itis able to calculate length, breadth, width (depth) etc. also.A holistic solution (Automation) is required which can help address these gaps, simplify the process and provide better results. The solutionmay reference 3D image (GIF), image processing technologies, image analysis, optimization, segmentation, and restoration, algorithm,computer vision and image processing (CVIP) technologies etc. Would help if solution devised is light weight (size of photo capture) and using<ul><li>en source tools.</li></ul>Sample Data Required: No","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/MinistryofRuralDevelopment.png
5e00fa83b13f24e35733b436,Ministry of Rural Development,MK202,Software,Software - Web App development,Streamlining of Reporting Framework for MGNREGA reports,"MGNREGA program houses a large volume of data on various parameters across the country (excess<ul><li>50 TBs) consisting of year on year data starting primarily FY 200506 till date. As part of reporting</li></ul>and monitoring activities, the program has a large and complex reporting framework consisting ofreports count in excess of 600 reports.It is required that a solution be devised which is able to streamline the reporting process (generation<ul><li>reports) and is able to highlight/eliminate duplicate reports, properly categorize reports, highlight</li></ul>high/medium/low importance reports etc.An on the fly dynamic facility for generation of reports by selection required filters/parameters mayalso be conceptualized, developed and implemented with minimal gaps and errors.Sample Data Required: Yes (Reports, available in public domain)","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/MinistryofRuralDevelopment.png
5e00fa83b13f24e35733b437,Ministry of Rural Development,MK203,Software,Software - Web App development,Intelligent attendance solution for MGNREGA workers,"Under MGNREGA, wage payment is made to workers doing unskilled work and subsequent creation of assets. A musterroll is prepared (consisting of list of workers who are working on a particular asset/work ) and attendance is entered.Based on no of days attended/worked, the payment is released.Currently capturing of attendance is a manual process where a physical entry is made by the work supervisor and noproper attendance tracking is done. There is no checking or effective/efficient verification process involved.An intelligent attendance solution is desired to be developed (out of the box thinking will be appreciated ad not justlimited to a Mobile App based solution) which is feasible, less complex in implementation, address all challenges andeliminates the gaps in current system promoting transparency and less corruption/fraudulent entries. The systemdeveloped/proposed should be fool proof, preferred automated with minimal manual intervention. Latest technologicalinterventions (use of Advanced Analytics, BI, AI, Machine learning etc.) should be referenced for developing a state ofthe art solutionSample Data Required: No","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/MinistryofRuralDevelopment.png
